name,length,geometry
East 22nd Street,1067.4769999999999,"LINESTRING (-73.9900833 40.7408858, -73.989996 40.740849, -73.9899573 40.7408329, -73.9896024 40.740685, -73.9895631 40.7406704, -73.9894381 40.7406183, -73.9892627 40.740545, -73.989228 40.7405299, -73.9889307 40.7404035, -73.9869972 40.7395814, -73.9869016 40.7395407, -73.9867925 40.7394943, -73.986713 40.7394611, -73.9853256 40.7388816, -73.9852411 40.7388463, -73.9851404 40.7388044, -73.9837811 40.7382186, -73.983638 40.7381579, -73.9834993 40.7380991, -73.9815094 40.7372674, -73.9813983 40.7372187, -73.9812745 40.7371644, -73.9791579 40.7362804, -73.9790127 40.7362172)"
Greene Street,773.536,"LINESTRING (-74.0033253 40.7204443, -74.0031813 40.7204711, -74.002258 40.7215619, -74.002208 40.721621, -74.0021602 40.7216765, -74.0014717 40.7224761, -74.0014071 40.7225511, -74.001344 40.7226266, -74.0004053 40.7237491, -74.000367 40.723795, -74.0003273 40.7238422, -73.9993822 40.7249639, -73.999345 40.725008, -73.999306 40.7250542, -73.9984801 40.7260317, -73.9984624 40.7260527, -73.998407 40.726118, -73.9983091 40.7262337)"
West 51st Street,1896.211,"LINESTRING (-73.9767414 40.7591757, -73.9768603 40.7592298, -73.976865 40.7592319, -73.9778473 40.7596414, -73.9780043 40.7597079, -73.9780799 40.7597404, -73.9794746 40.7603266, -73.9799722 40.7605248, -73.9807641 40.7608624, -73.9813612 40.761119, -73.9815735 40.7612102, -73.9816568 40.7612452, -73.9823132 40.7615155, -73.9826759 40.7616649, -73.9828071 40.7617189, -73.9829336 40.7617722, -73.9831922 40.7618811, -73.9835143 40.7620168, -73.9835615 40.7620367, -73.9836782 40.7620858, -73.9837355 40.76211, -73.9837593 40.76212, -73.9848269 40.7625697, -73.9855171 40.7628604, -73.9856481 40.7629156, -73.9857557 40.7629609, -73.9857872 40.7629742, -73.9872104 40.7635737, -73.9875318 40.763709, -73.9883631 40.7640594, -73.9884895 40.7641124, -73.9886322 40.7641734, -73.9912103 40.7652584, -73.9913292 40.7653085, -73.9914669 40.7653673, -73.9919614 40.7655785, -73.9923676 40.7657497, -73.99381 40.7663529, -73.9939445 40.7664092, -73.9940449 40.7664512, -73.9941564 40.7664978, -73.9942721 40.7665471, -73.9943176 40.7665665, -73.9952604 40.7669684, -73.9955393 40.7670859, -73.9957504 40.7671753, -73.9959207 40.7672448, -73.9960946 40.7673174, -73.9962206 40.7673681, -73.9964256 40.767453)"
East 15th Street,762.824,"LINESTRING (-73.982061 40.7320287, -73.9822191 40.7320956, -73.9835872 40.7326741, -73.983646 40.732699, -73.9837134 40.7327273, -73.9843249 40.7329842, -73.9843628 40.7330002, -73.984441 40.733033, -73.9845626 40.7330844, -73.985242 40.733372, -73.985308 40.7333999, -73.9865533 40.733925, -73.9866821 40.7339789, -73.9868252 40.7340395, -73.9870831 40.7341487, -73.9881914 40.7346179, -73.9882789 40.7346549, -73.9883708 40.7346937, -73.9897806 40.7352893, -73.9898548 40.735321, -73.9899712 40.7353655)"
Spring Street,635.66,"LINESTRING (-74.001933 40.724552, -74.0018494 40.7245119, -74.0011934 40.7241978, -74.001127 40.724166, -74.0010785 40.7241423, -74.0004374 40.7238294, -74.000367 40.723795, -74.0003176 40.7237708, -73.999677 40.7234564, -73.999609 40.723423, -73.9995588 40.7233977, -73.9989184 40.7230746, -73.998812 40.723021, -73.9987247 40.7229834, -73.9987153 40.7229794, -73.9980399 40.7226964, -73.9979746 40.7226691, -73.9979264 40.7226483, -73.9972517 40.7223573, -73.9971275 40.7223037, -73.9970067 40.7222544, -73.9963317 40.7219793, -73.9962656 40.7219524, -73.9962104 40.7219299, -73.9955269 40.7216513, -73.9954604 40.7216242)"
Spring Street,720.572,"LINESTRING (-74.0108723 40.7261761, -74.0107116 40.7261603, -74.0099952 40.72609, -74.0099015 40.7260808, -74.0098086 40.7260718, -74.0091892 40.7260119, -74.0090917 40.7260025, -74.0089966 40.7259933, -74.0083464 40.7259304, -74.0076869 40.7258666, -74.0075547 40.7258538, -74.0074285 40.7258416, -74.0067426 40.725775, -74.0066451 40.7257657, -74.0059182 40.7256968, -74.0058541 40.7256907, -74.0057082 40.7256753, -74.0056278 40.7256675, -74.0046328 40.7255712, -74.0045513 40.7255633, -74.0042309 40.7255324, -74.004031 40.725513, -74.0038894 40.7255004, -74.0034364 40.7252804, -74.003376 40.725252, -74.0033132 40.7252211, -74.0026863 40.7249131, -74.002619 40.72488)"
Reade Street,709.9080000000001,"LINESTRING (-74.0035719 40.7135983, -74.0035865 40.713624, -74.003607 40.7136412, -74.0036475 40.7136623, -74.0037427 40.7137054, -74.0043668 40.713988, -74.004403 40.7140045, -74.0044877 40.7140431, -74.0057951 40.7146395, -74.0058865 40.7146812, -74.0059852 40.7147262, -74.0074296 40.715385, -74.0075519 40.7154408, -74.0076585 40.7154894, -74.0087202 40.7159737, -74.0088192 40.7160188, -74.0089116 40.716061, -74.009127 40.7161588, -74.0091994 40.7161935, -74.0092987 40.7162401, -74.0095516 40.716355, -74.0106185 40.7168396, -74.010696 40.7168749, -74.010766 40.7169068)"
East 74th Street,1496.8429999999998,"LINESTRING (-73.9660702 40.7737749, -73.9659842 40.7737384, -73.9645963 40.7731475, -73.964476 40.7730963, -73.9643719 40.7730529, -73.963074 40.7725116, -73.962958 40.7724632, -73.9627792 40.772389, -73.9626713 40.7723437, -73.9613519 40.7717903, -73.961247 40.7717467, -73.9611421 40.7717022, -73.9597798 40.7711306, -73.9596453 40.7710742, -73.9595102 40.7710167, -73.9575372 40.7701767, -73.9573985 40.7701192, -73.9573135 40.7700836, -73.9572809 40.7700699, -73.9551742 40.7691847, -73.9551373 40.7691695, -73.9550069 40.7691128, -73.9548943 40.7690707, -73.9529165 40.7682247, -73.9527922 40.7681722, -73.9526585 40.7681172, -73.9505427 40.7672237)"
Canal Street,980.9490000000001,"LINESTRING (-74.0112905 40.7251837, -74.0110551 40.7251604, -74.0109302 40.7251481, -74.0101618 40.7250721, -74.0100729 40.7250621, -74.0099926 40.7250479, -74.009922 40.7250294, -74.0098511 40.7250071, -74.009786 40.7249837, -74.0097227 40.724955, -74.0096653 40.7249238, -74.0096126 40.7248879, -74.0094063 40.7247434, -74.0093172 40.7246766, -74.0092306 40.7246115, -74.0091795 40.7245729, -74.0086477 40.7241763, -74.0084406 40.7240219, -74.0080515 40.7237334, -74.0079472 40.7236541, -74.0078108 40.7235578, -74.0077224 40.7234955, -74.0076928 40.7234746, -74.0072765 40.7231822, -74.0071979 40.7231317, -74.0071203 40.7230846, -74.0067677 40.7228854, -74.0069886 40.7231069, -74.0070568 40.723155, -74.0071581 40.7232199, -74.0074947 40.723454, -74.0076041 40.7235283, -74.0077352 40.7236231, -74.0079297 40.7237578, -74.00803 40.7238449, -74.0084801 40.7241793, -74.008544 40.7242262, -74.0086711 40.7243158, -74.0088134 40.7244196, -74.0088835 40.7244717, -74.0089482 40.7245185, -74.0092121 40.7247113, -74.0092994 40.7247725, -74.0093971 40.7248436, -74.009589 40.7249786, -74.0096582 40.7250255, -74.0097275 40.72507, -74.0097926 40.7251113, -74.0099866 40.7252327, -74.0100926 40.7253005, -74.0101749 40.7253554, -74.0102092 40.7253801, -74.0104576 40.725558, -74.0107127 40.7257406, -74.0107503 40.725763, -74.0107932 40.7257806, -74.0108344 40.7257925, -74.0108784 40.725801, -74.01093 40.7258067, -74.0109692 40.7258074, -74.0110174 40.7258036, -74.0110629 40.7257943, -74.0110909 40.7257847, -74.0111019 40.725781, -74.0111379 40.725765, -74.0111588 40.7257521, -74.0111678 40.7257466, -74.0112014 40.7257225)"
Canal Street,1038.378,"LINESTRING (-73.9969813 40.7165615, -73.9970401 40.7165816, -73.9977065 40.7168096, -73.9977531 40.7168256, -73.9978241 40.7168504, -73.9985277 40.7170957, -73.9985963 40.7171195, -73.9986408 40.7171368, -73.998802 40.7171991, -73.9988493 40.717227, -73.9988759 40.7172435, -73.9989156 40.7172719, -73.9992627 40.7175206, -73.9993088 40.7175538, -73.9993632 40.7175932, -73.9998863 40.7179666, -73.9999554 40.718016, -74.0000398 40.7180761, -74.0004622 40.7183768, -74.0005347 40.7184284, -74.000622 40.7184929, -74.0012741 40.7189747, -74.0018013 40.7193518, -74.0018769 40.7194058, -74.0019629 40.7194675, -74.0025468 40.7198867, -74.0025862 40.719915, -74.0026471 40.7199586, -74.0032498 40.7203902, -74.0032908 40.7204196, -74.0033253 40.7204443, -74.0034205 40.720515, -74.0035978 40.7206394, -74.0039188 40.7208693, -74.0039746 40.7209092, -74.0045415 40.7213138, -74.0046193 40.7213666, -74.0047087 40.7214258, -74.0050647 40.7216796, -74.0051949 40.7217679, -74.0053637 40.721888, -74.0055073 40.7219887, -74.0059161 40.722282, -74.0061961 40.7224834, -74.0063071 40.7225617)"
West 30th Street,1972.8600000000001,"LINESTRING (-74.0068523 40.7545526, -74.0066337 40.7544608, -74.0065192 40.7544106, -74.0062034 40.7542758, -74.0058686 40.7541336, -74.0049746 40.753759, -74.0046399 40.7536181, -74.0039574 40.7533308, -74.0038061 40.7532691, -74.0036797 40.7532195, -74.0029142 40.752892, -74.0028142 40.75285, -74.0027786 40.7528351, -74.0023314 40.7526446, -74.0022894 40.7526267, -74.0020293 40.7525159, -74.0017869 40.7524126, -74.0015407 40.7523103, -74.0012032 40.7521702, -74.0011176 40.7521336, -74.0009801 40.7520747, -74.0008439 40.7520169, -74.0008162 40.7520055, -74.0006834 40.7519507, -73.9993857 40.7514088, -73.9991493 40.7513227, -73.9987044 40.7511376, -73.9983517 40.7509872, -73.9982651 40.7509488, -73.9981551 40.7509001, -73.9980384 40.7508507, -73.9979998 40.7508325, -73.9977077 40.7507088, -73.9958929 40.7499302, -73.9954381 40.7497351, -73.9954064 40.7497215, -73.9952961 40.7496742, -73.9951675 40.7496195, -73.9934008 40.7488679, -73.9930688 40.7487267, -73.9926471 40.7485473, -73.992603 40.7485285, -73.992463 40.748469, -73.9923439 40.7484191, -73.9902154 40.7475276, -73.9900749 40.7474688, -73.9897547 40.7473347, -73.989617 40.747277, -73.9894889 40.7472246, -73.988567 40.7468473, -73.9885551 40.7468424, -73.9884704 40.7468077, -73.9883515 40.7467504, -73.9883433 40.7467469, -73.9874446 40.7463689, -73.9865134 40.745976, -73.9863898 40.7459238)"
Fulton Street,720.003,"LINESTRING (-74.0040807 40.7074356, -74.0040954 40.7074844, -74.0041066 40.7075177, -74.0041354 40.7075744, -74.0043276 40.707836, -74.0047736 40.7084063, -74.0050507 40.7087615, -74.005127 40.7088505, -74.0052416 40.7089346, -74.0053245 40.7089944, -74.0053976 40.7090436, -74.0054738 40.709095, -74.0055725 40.7091424, -74.0063896 40.7095352, -74.006435 40.709557, -74.0064925 40.7095862, -74.007054 40.709872, -74.0076722 40.7101842, -74.0076848 40.7101906, -74.0077135 40.7102051, -74.007745 40.710221, -74.0077937 40.7102456, -74.0082125 40.7104572, -74.0089735 40.71085, -74.0090985 40.710913, -74.009167 40.710948, -74.0093615 40.7110435, -74.0094996 40.7111075, -74.0099905 40.7113293, -74.0102998 40.7114691, -74.0103594 40.711495, -74.0103886 40.7115091, -74.0104039 40.7115194, -74.0104137 40.7115311, -74.0104239 40.7115495)"
West 146th Street,679.312,"LINESTRING (-73.951321 40.827678, -73.9500743 40.8271527, -73.9498666 40.8270669, -73.9471053 40.825901, -73.9457322 40.8253247, -73.944268 40.824705)"
West 146th Street,641.6980000000001,"LINESTRING (-73.9424165 40.823924, -73.9415574 40.8235618, -73.9414281 40.8235077, -73.9413006 40.8234543, -73.9387828 40.8223947, -73.9386646 40.8223451, -73.9385049 40.8222782, -73.9383987 40.8222336, -73.9359197 40.8211914, -73.9357508 40.8211205)"
West 108th Street,981.9560000000001,"LINESTRING (-73.9692822 40.8036478, -73.9691157 40.8035804, -73.9690538 40.803554, -73.9678085 40.8030275, -73.9678006 40.8030241, -73.9676801 40.8029732, -73.9674843 40.802891, -73.9673907 40.8028508, -73.9649035 40.801802, -73.9648414 40.8017759, -73.9647404 40.8017333, -73.9646356 40.8016888, -73.9630467 40.801015, -73.9620536 40.8005986, -73.9619296 40.8005466, -73.9617865 40.8004869, -73.9606327 40.8000054, -73.9605219 40.7999592, -73.960423 40.7999177, -73.9592096 40.7994085, -73.9590861 40.7993567)"
East 111th Street,1159.2259999999999,"LINESTRING (-73.9367868 40.7923959, -73.9368828 40.7924399, -73.9370916 40.792528, -73.937565 40.7927303, -73.9376099 40.7927611, -73.9377232 40.7928134, -73.9378441 40.7928601, -73.9378783 40.7928746, -73.93856 40.7931622, -73.9399892 40.7937653, -73.9401082 40.7938155, -73.9402298 40.7938668, -73.9410882 40.794229, -73.9422143 40.7947041, -73.9423475 40.7947603, -73.9424791 40.7948305, -73.9438616 40.7954143, -73.9439488 40.7954494, -73.9440338 40.7954856, -73.94536 40.7960467, -73.9454293 40.79607, -73.9456927 40.7961828, -73.9457612 40.796211, -73.9470673 40.7967552, -73.9471765 40.7968004, -73.9472928 40.7968486, -73.9480496 40.7971661, -73.9486781 40.7974313, -73.9488026 40.7974838)"
West 88th Street,1060.711,"LINESTRING (-73.9794014 40.7912444, -73.9793064 40.7912044, -73.9770323 40.7902479, -73.9769096 40.7901949, -73.9767862 40.7901442, -73.9756859 40.7896797, -73.9755873 40.7896363, -73.9754139 40.789562, -73.9752909 40.7895099, -73.9741981 40.7890442, -73.9741584 40.7890277, -73.9740595 40.7889871, -73.9739358 40.7889349, -73.973708 40.7888392, -73.9713515 40.7878474, -73.9712361 40.7877988, -73.9710964 40.7877404, -73.9685198 40.7866581, -73.9683927 40.786605)"
Avenue A,1032.2140000000002,"LINESTRING (-73.9862671 40.7222849, -73.9862227 40.7223654, -73.9862097 40.722382, -73.9857957 40.7229421, -73.9857481 40.7230074, -73.985693 40.723083, -73.9853221 40.723592, -73.9852818 40.7236472, -73.985242 40.7237019, -73.9848756 40.7242049, -73.9848308 40.7242664, -73.9847798 40.7243365, -73.9844407 40.7248021, -73.9843993 40.7248589, -73.9843669 40.7249033, -73.9843424 40.724937, -73.9839947 40.7254144, -73.9839534 40.7254711, -73.9839114 40.7255287, -73.9835749 40.7259908, -73.9835308 40.7260512, -73.9834799 40.7261212, -73.9831299 40.7266111, -73.98309 40.726666, -73.9830395 40.7267354, -73.9827157 40.7271803, -73.9826964 40.7272068, -73.982657 40.727261, -73.9826094 40.7273258, -73.9822651 40.7277954, -73.982228 40.727846, -73.9821804 40.7279115, -73.9818235 40.7284001, -73.98179 40.728446, -73.9817527 40.7284973, -73.9813608 40.7290367, -73.981325 40.729086, -73.9812882 40.7291364, -73.9808971 40.7296715, -73.980858 40.729725, -73.9808207 40.729777, -73.9804188 40.7303362, -73.9803623 40.7304174)"
West 118th Street,1131.968,"LINESTRING (-73.9572588 40.8069224, -73.9571424 40.8068726, -73.9559673 40.8063755, -73.9558716 40.8063364, -73.9557741 40.8062958, -73.9545324 40.8057783, -73.9544117 40.805728, -73.9543051 40.8056829, -73.9529044 40.8050897, -73.9527655 40.8050309, -73.9526952 40.8050006, -73.9526245 40.8049711, -73.9517562 40.8046091, -73.9516496 40.8045644, -73.9514846 40.8044957, -73.9513845 40.8044534, -73.9505964 40.8041206, -73.948911 40.8034088, -73.9488235 40.8033718, -73.9486636 40.8033044, -73.9485715 40.8032655, -73.9462272 40.8022763, -73.9456339 40.8020245, -73.945508 40.801971)"
West 111th Street,996.6519999999999,"LINESTRING (-73.9488026 40.7974838, -73.9489195 40.7975328, -73.9493961 40.7977327, -73.9518401 40.7987771, -73.9519336 40.7988147, -73.9520835 40.7988778, -73.9521655 40.7989137, -73.9523163 40.7989754, -73.9524352 40.7990263, -73.9525679 40.79908, -73.9546549 40.7999569, -73.9547684 40.8000053, -73.9549265 40.8000746, -73.9550395 40.8001222, -73.9567838 40.800857, -73.957584 40.8011924, -73.9576916 40.8012375, -73.957829 40.8012956, -73.9591421 40.8018511)"
West 171st Street,664.976,"LINESTRING (-73.9355668 40.8417005, -73.9357088 40.8417601, -73.9369366 40.8422757, -73.937028 40.842314, -73.9371338 40.8423588, -73.9383002 40.8428507, -73.9384302 40.8429055, -73.9385527 40.8429576, -73.9390481 40.8431682, -73.939177 40.843223, -73.9393247 40.8432851, -73.9410423 40.8440071, -73.9411456 40.8440509, -73.9412391 40.8440897, -73.9423238 40.8445496, -73.942387 40.8445758, -73.9424729 40.8446105)"
West 93rd Street,981.105,"LINESTRING (-73.9661041 40.7897447, -73.9662234 40.7897945, -73.968815 40.7908805, -73.9689668 40.7909442, -73.9690645 40.7909852, -73.9716471 40.7920744, -73.9717771 40.7921309, -73.9718684 40.7921675, -73.971904 40.7921826, -73.9730025 40.7926486, -73.9730999 40.7926891, -73.9733006 40.7927728, -73.9733968 40.7928129, -73.9744941 40.7932751, -73.9746223 40.7933289, -73.9747529 40.7933836, -73.976196 40.7939866, -73.9762293 40.7939983, -73.9762476 40.7940008, -73.9762655 40.7940033, -73.9763032 40.7940047)"
Payson Avenue,674.202,"LINESTRING (-73.923433 40.868686, -73.9234754 40.8687506, -73.9234916 40.8687711, -73.9235074 40.8687911, -73.9235533 40.8688398, -73.9236086 40.8688872, -73.9236945 40.86894, -73.9237394 40.8689623, -73.9237954 40.8689781, -73.9238758 40.868989, -73.9239522 40.8689939, -73.9240171 40.868991, -73.924115 40.8689775, -73.9242605 40.868948, -73.9245514 40.868871, -73.9245707 40.8688673, -73.9248688 40.8688104, -73.9251354 40.8687545, -73.9257121 40.8686284, -73.9258919 40.8685873, -73.926062 40.8685353, -73.9262387 40.8684686, -73.9265748 40.8682644, -73.9267994 40.8681044, -73.9269228 40.868006, -73.9269852 40.8679563, -73.9278469 40.8673543, -73.9286388 40.8668011, -73.928722 40.866743, -73.9288025 40.8666864, -73.9297379 40.8660286, -73.9298529 40.8659478)"
West 136th Street,710.0740000000001,"LINESTRING (-73.9476667 40.8178547, -73.947441 40.81776, -73.9473527 40.8177227, -73.9461978 40.8172353, -73.946055 40.817175, -73.9459401 40.8171266, -73.9455815 40.8169756, -73.9434016 40.8160597, -73.9432878 40.8160117, -73.943132 40.8159461, -73.9430294 40.8159028, -73.940529 40.8148542, -73.9404415 40.8148176, -73.9402901 40.8147543)"
Vermilyea Avenue,769.338,"LINESTRING (-73.92662 40.864525, -73.9264915 40.8645733, -73.9244809 40.865329, -73.924385 40.865365, -73.9242854 40.8654019, -73.9225964 40.8660276, -73.922498 40.866064, -73.922406 40.8660979, -73.9207216 40.8667186, -73.920612 40.866759, -73.9205016 40.8667998, -73.9193184 40.8672368, -73.919215 40.867275, -73.9191197 40.8673118, -73.9185124 40.867546, -73.9184969 40.867552, -73.918414 40.867584)"
West 40th Street,1950.864,"LINESTRING (-74.0020745 40.7607173, -74.0019652 40.7606678, -74.0006324 40.7601108, -73.9999814 40.7598387, -73.9995946 40.759677, -73.9994965 40.7596359, -73.9993988 40.759595, -73.9992994 40.7595545, -73.9991474 40.7595007, -73.9991024 40.7594849, -73.9985897 40.7592748, -73.9977989 40.7589479, -73.9975781 40.758846, -73.9974764 40.7588009, -73.9973105 40.7587259, -73.9971988 40.7586789, -73.9967386 40.7584857, -73.996543 40.7584032, -73.9964055 40.758346, -73.9962725 40.7582888, -73.9961184 40.7582224, -73.9948115 40.7576654, -73.9945232 40.7575443, -73.9944739 40.7575241, -73.9944508 40.7575146, -73.9937024 40.7572079, -73.9935785 40.7571536, -73.993466 40.7571061, -73.9934495 40.7570991, -73.9931852 40.756988, -73.9922192 40.7565817, -73.990876 40.7560157, -73.9907278 40.7559486, -73.9905859 40.755889, -73.9880168 40.7548095, -73.9878881 40.7547554, -73.9877701 40.7547051, -73.9874884 40.7545858, -73.9870044 40.7543809, -73.986933 40.7543507, -73.9868976 40.7543353, -73.9868481 40.7543144, -73.9867247 40.7542629, -73.9851838 40.7536187, -73.9850397 40.7535585, -73.9849088 40.7535034, -73.9845634 40.753358, -73.9833458 40.7528455, -73.9819343 40.7522514, -73.9818235 40.7522048)"
East 17th Street,1069.2259999999999,"LINESTRING (-73.9811531 40.7332587, -73.981283 40.7333132, -73.9813186 40.7333281, -73.9827016 40.733908, -73.9827492 40.7339281, -73.9828145 40.7339552, -73.9834322 40.7342149, -73.9834666 40.734229, -73.9835476 40.734263, -73.9836682 40.7343136, -73.9842914 40.734575, -73.9843469 40.7345982, -73.9844107 40.734625, -73.9856568 40.7351476, -73.98579 40.7352035, -73.9859294 40.7352619, -73.9873058 40.7358391, -73.9873953 40.7358767, -73.9874865 40.735915, -73.9888773 40.7364983, -73.9889596 40.7365293, -73.9890672 40.7365712, -73.9891726 40.7366141, -73.9899444 40.7369355, -73.9902216 40.7370702, -73.9903368 40.7371276, -73.9904129 40.7371652, -73.9914128 40.7375794, -73.9916634 40.7376832, -73.9921063 40.7378676, -73.9921517 40.7378865, -73.9922478 40.7379242)"
East 80th Street,1531.2440000000001,"LINESTRING (-73.9632228 40.7776743, -73.9631319 40.7776356, -73.9617502 40.7770521, -73.9616294 40.7770011, -73.9615191 40.7769549, -73.9602232 40.7764127, -73.9601147 40.776368, -73.9599345 40.776291, -73.9598279 40.7762452, -73.9590141 40.7759054, -73.9585063 40.7756903, -73.9583993 40.775645, -73.9582944 40.7756008, -73.9569377 40.7750281, -73.9567951 40.7749679, -73.9566667 40.7749132, -73.9546872 40.7740701, -73.9545699 40.7740206, -73.9544836 40.7739844, -73.9544327 40.7739624, -73.9526857 40.7732379, -73.9523257 40.7730886, -73.9522882 40.7730723, -73.9521805 40.7730268, -73.9520528 40.7729689, -73.9517381 40.7728341, -73.9500658 40.7721324, -73.9499354 40.7720762, -73.9498054 40.7720202, -73.9477205 40.7711274, -73.9475897 40.7710722, -73.9474704 40.771024, -73.9473388 40.7709708)"
Robert F. Kennedy Bridge,1156.5100000000002,"LINESTRING (-73.9248422 40.7919574, -73.9265913 40.7900272, -73.9293835 40.7868635, -73.9295406 40.7866756, -73.9296395 40.7865449, -73.9297237 40.786418, -73.9298108 40.7862677, -73.9298814 40.786132, -73.9299511 40.785979, -73.9300215 40.7857932, -73.9300735 40.7856252, -73.9301101 40.7854702, -73.9301341 40.7853443, -73.9301509 40.7851773, -73.9301601 40.7850155, -73.9301595 40.7848518, -73.9301498 40.7847013, -73.9301308 40.7845645, -73.930101 40.7844159, -73.930058 40.78425, -73.9299987 40.7840701, -73.9299379 40.7839203, -73.9298618 40.7837577, -73.9297725 40.7836102, -73.9296877 40.7834793, -73.9295555 40.7832964, -73.929234 40.7828762)"
Robert F. Kennedy Bridge,1970.6530000000002,"LINESTRING (-73.9290944 40.7829377, -73.9294078 40.7833561, -73.9295363 40.7835345, -73.9296353 40.7836969, -73.9297143 40.7838358, -73.9297841 40.7839784, -73.9298496 40.7841422, -73.9298957 40.7842983, -73.9299311 40.7844402, -73.9299619 40.7846039, -73.9299835 40.7847781, -73.9299912 40.7849406, -73.9299823 40.7851306, -73.9299618 40.7853021, -73.9299253 40.7854947, -73.9298721 40.7856698, -73.9298101 40.7858254, -73.9297366 40.7859759, -73.9296513 40.786139, -73.9295643 40.78629, -73.9294519 40.7864547, -73.9293421 40.7866006, -73.9292375 40.7867235, -73.9289761 40.7870261, -73.9285758 40.7875058, -73.9282313 40.7878954, -73.9278989 40.788276, -73.9275679 40.7886479, -73.9272394 40.78902, -73.9269263 40.7893778, -73.9266771 40.789657, -73.9263576 40.7900212, -73.9260398 40.7903786, -73.9257129 40.7907395, -73.9245916 40.7919833, -73.9242747 40.7923905, -73.9216134 40.7954099, -73.9214468 40.7956041, -73.9212925 40.7957875, -73.9211387 40.7959716, -73.9209836 40.7961591, -73.9208321 40.7963477, -73.9206837 40.796536, -73.9205386 40.7967206, -73.920391 40.7969131, -73.9202474 40.7971042, -73.9197234 40.7978244, -73.919426 40.798203)"
Prince Street,975.839,"LINESTRING (-73.9932044 40.7223344, -73.993317 40.7223715, -73.993422 40.7224156, -73.9940953 40.7226987, -73.994153 40.722723, -73.9942112 40.7227471, -73.9948447 40.7230093, -73.994909 40.723036, -73.9949763 40.723064, -73.9956427 40.7233406, -73.9957075 40.7233679, -73.9957684 40.7233931, -73.9963538 40.7236354, -73.996476 40.723686, -73.9965837 40.7237299, -73.9968893 40.7238544, -73.996952 40.72388, -73.9970101 40.7239048, -73.9976598 40.7241816, -73.997692 40.7241957, -73.997785 40.724235, -73.9978905 40.7242874, -73.9985365 40.7246079, -73.998585 40.724632, -73.9986469 40.7246626, -73.9992874 40.7249795, -73.999345 40.725008, -73.9994108 40.7250406, -74.0000473 40.7253554, -74.000101 40.725382, -74.0001601 40.725411, -74.0006264 40.7256397, -74.0007889 40.7257194, -74.0008172 40.7257327, -74.0008977 40.7257735, -74.0009826 40.7258165, -74.0015431 40.726099, -74.0015922 40.7261243, -74.0016533 40.7261558, -74.0022926 40.7264667, -74.0023509 40.7264956, -74.0024126 40.7265263, -74.0030445 40.7268396, -74.0031066 40.7268704)"
Franklin Street,770.0300000000001,"LINESTRING (-74.0102387 40.7194446, -74.0101442 40.7194355, -74.0088198 40.7193077, -74.008699 40.719296, -74.0085909 40.7192851, -74.0070645 40.7191316, -74.0069347 40.7191185, -74.0068207 40.7189935, -74.0068076 40.7189868, -74.0066848 40.7189238, -74.0065849 40.7188752, -74.0064866 40.7188265, -74.0054452 40.7183382, -74.0053609 40.7182987, -74.0052693 40.7182558, -74.0051936 40.7182208, -74.0046412 40.7179653, -74.004154 40.71774, -74.0036309 40.7174949, -74.003533 40.717449, -74.0034484 40.7174074, -74.0031361 40.7172541, -74.0029113 40.7171437, -74.0028129 40.7170954, -74.0021843 40.7167837, -74.002078 40.716731)"
Bowery,552.348,"LINESTRING (-73.9974922 40.7139962, -73.9974461 40.7140445, -73.997415 40.7140865, -73.9971367 40.714463, -73.9967939 40.7149267, -73.9967714 40.7149571, -73.996737 40.7150162, -73.9967061 40.7150695, -73.9964428 40.7155223, -73.9961528 40.7160213, -73.9960723 40.7162403, -73.9962277 40.7160966, -73.9968303 40.7151118, -73.9968638 40.7150612, -73.996899 40.7150085, -73.9971597 40.7146482, -73.9973231 40.7144225, -73.9975206 40.7141496, -73.9975554 40.7141073, -73.9975944 40.7140611)"
West 95th Street,546.876,"LINESTRING (-73.9651883 40.7909985, -73.9653064 40.7910481, -73.9678938 40.7921353, -73.9680402 40.7921969, -73.9681524 40.792244, -73.970735 40.7933292, -73.9708683 40.7933852)"
Lexington Avenue,797.2620000000001,"LINESTRING (-73.9811045 40.744495, -73.9811458 40.7444402, -73.9815123 40.7439348, -73.9815498 40.7438832, -73.9815992 40.7438234, -73.9819667 40.7433231, -73.982007 40.7432627, -73.982031 40.7432327, -73.9820502 40.7432086, -73.9824163 40.7427075, -73.9824628 40.7426439, -73.982501 40.7425913, -73.9828674 40.7420873, -73.9829135 40.7420239, -73.9829525 40.7419704, -73.9833153 40.7414721, -73.9833636 40.7414058, -73.9834035 40.741351, -73.9837708 40.7408457, -73.9838144 40.7407867, -73.9838539 40.7407323, -73.9841298 40.7403526, -73.9842224 40.7402252, -73.9842643 40.7401675, -73.9843034 40.740115, -73.9845063 40.7398424, -73.9846759 40.7396157, -73.9847532 40.7395123, -73.984826 40.739413, -73.9851983 40.7389023, -73.9852411 40.7388463, -73.9852863 40.7387908, -73.9854652 40.7385205, -73.985512 40.7384494, -73.9855562 40.7383857, -73.9856343 40.7382794, -73.9856806 40.7382199)"
