name,length,geometry
Beverley Road,1788.585,"LINESTRING (-73.9789175 40.643018, -73.978842 40.6429403, -73.9787926 40.6429113, -73.9787453 40.6428886, -73.978664 40.6428586, -73.9785831 40.6428374, -73.978483 40.6428264, -73.9784007 40.6428254, -73.9783207 40.6428312, -73.97825 40.6428389, -73.9774235 40.642929, -73.9773215 40.6429427, -73.9772186 40.6429565, -73.976396 40.6430475, -73.9754667 40.6431503, -73.9743694 40.6432717, -73.9742635 40.6432834, -73.9740953 40.643302, -73.9739298 40.6433204, -73.973814 40.6433332, -73.9737394 40.6433414, -73.9736909 40.6433468, -73.9728049 40.6434443, -73.9727196 40.6434537, -73.9721067 40.6435212, -73.9716461 40.6435719, -73.9715606 40.6435814, -73.9707165 40.6436743, -73.9702447 40.6437262, -73.9700883 40.6437435, -73.9699331 40.6437605, -73.969773 40.6437782, -73.9688099 40.6438842, -73.9687195 40.6438933, -73.9686344 40.6439019, -73.9677924 40.6439947, -73.9668666 40.6440967, -73.9660287 40.6441891, -73.9659406 40.6441988, -73.9658462 40.6442092, -73.9650123 40.6443011, -73.9646804 40.6443221, -73.9643991 40.6443531, -73.9640863 40.6444031, -73.9631245 40.6445091, -73.9621662 40.6446147, -73.9613111 40.6447089, -73.9612135 40.6447197, -73.9611212 40.6447299, -73.9607246 40.6447736, -73.9605743 40.6447902, -73.9602063 40.6448307, -73.9600093 40.6448524, -73.958979 40.644966, -73.958022 40.64507)"
Remsen Street,675.844,"LINESTRING (-73.9982119 40.6951811, -73.9980929 40.6950799, -73.9977089 40.6949744, -73.9961704 40.6945502, -73.9946181 40.6941219, -73.9927358 40.6936042, -73.9908497 40.6930823, -73.9907267 40.6930503)"
Scholes Street,1482.693,"LINESTRING (-73.9506595 40.7081672, -73.9505358 40.7081126, -73.9493769 40.7082156, -73.9485179 40.708296, -73.948421 40.708305, -73.9483328 40.7083139, -73.9468989 40.7084522, -73.9468661 40.7084554, -73.946756 40.708466, -73.9466706 40.7084745, -73.9452142 40.7086163, -73.945125 40.708625, -73.9450436 40.7086325, -73.9435512 40.7087707, -73.94344 40.708781, -73.9433316 40.7087915, -73.9418532 40.7089348, -73.941759 40.708944, -73.9416763 40.7089514, -73.9401906 40.7090912, -73.940076 40.709102, -73.9399684 40.709112, -73.9372462 40.7093639, -73.9371874 40.7093694, -73.9370963 40.7093778, -73.9370221 40.7093851, -73.9349658 40.7095875, -73.9348751 40.7095935, -73.934793 40.7095985, -73.9334354 40.7099516, -73.9333892 40.7099637, -73.933296 40.709988)"
82nd Street,1718.6029999999998,"LINESTRING (-74.0216175 40.6224484, -74.022389 40.622896, -74.02475 40.624321, -74.0270001 40.6256853, -74.027153 40.625727, -74.0275143 40.625813, -74.029871 40.626374, -74.0323958 40.6269723, -74.032555 40.62701, -74.035105 40.6276142, -74.035235 40.627645, -74.037918 40.628281, -74.038832 40.628497, -74.0398887 40.6287235)"
82nd Street,976.606,"LINESTRING (-74.002488 40.610878, -74.004942 40.612356, -74.0058232 40.6128884, -74.007142 40.613685, -74.0074988 40.6139008, -74.0090708 40.6148565, -74.009341 40.615015, -74.010641 40.6157949, -74.011543 40.616345)"
Chauncey Street,1660.432,"LINESTRING (-73.9224033 40.6812166, -73.9222858 40.6812271, -73.9198203 40.6815076, -73.91972 40.681519, -73.9196216 40.6815304, -73.917355 40.681792, -73.9171292 40.6818171, -73.9170698 40.6818236, -73.916977 40.681834, -73.91689 40.681844, -73.9144143 40.682129, -73.914319 40.68214, -73.9142272 40.6821505, -73.9117634 40.6824346, -73.911664 40.682446, -73.9115664 40.6824574, -73.9107757 40.6825502, -73.9101949 40.6826263, -73.910067 40.682684, -73.9099964 40.6827529, -73.9097042 40.6830377, -73.9091856 40.6835434, -73.9087006 40.6840165, -73.908629 40.684086, -73.9085627 40.6841536, -73.9072799 40.6854622, -73.9072361 40.6855069, -73.907183 40.685561, -73.9071262 40.6856191, -73.9071002 40.6856457, -73.9067659 40.6859879, -73.9058339 40.6869418, -73.9057952 40.6869815, -73.905738 40.68704)"
Chauncey Street,747.06,"LINESTRING (-73.934395 40.679835, -73.9343294 40.6798426, -73.9338847 40.6798939, -73.932925 40.6800047, -73.9318382 40.6801301, -73.9316005 40.6801575, -73.9315038 40.6801686, -73.9314136 40.680179, -73.9309455 40.680233, -73.9288007 40.6804821, -73.9286705 40.680496, -73.928568 40.680507, -73.9284737 40.6805179, -73.925755 40.680832, -73.9256366 40.6808457)"
Halsey Street,1074.88,"LINESTRING (-73.9409163 40.6828301, -73.9410046 40.6828199, -73.9436503 40.6825157, -73.9437454 40.6825048, -73.9438466 40.6824932, -73.9464884 40.6821894, -73.9465816 40.6821787, -73.9466785 40.6821676, -73.949489 40.6818443, -73.9497675 40.6818123, -73.9498621 40.6818014, -73.9499673 40.6817893, -73.9513072 40.6816358, -73.9534 40.6813959, -73.9535196 40.6813822)"
Halsey Street,1451.662,"LINESTRING (-73.91529 40.685645, -73.9152232 40.6857135, -73.9139597 40.6870098, -73.913892 40.687079, -73.9138272 40.6871469, -73.9125011 40.6884938, -73.912443 40.688553, -73.912385 40.6886117, -73.9110527 40.6899692, -73.910996 40.690027, -73.9109409 40.6900821, -73.9096095 40.6914416, -73.90955 40.691503, -73.9094965 40.6915576, -73.9081541 40.692922, -73.908101 40.692976, -73.9080391 40.693039, -73.9065981 40.694506, -73.9065544 40.6945505, -73.9064858 40.6946212, -73.9055638 40.695571, -73.9050693 40.6960803, -73.9050249 40.6961261)"
Quincy Street,855.0379999999999,"LINESTRING (-73.9332499 40.6889614, -73.9331651 40.6889716, -73.9308253 40.6892515, -73.9305909 40.6892751, -73.9304336 40.6892909, -73.9303256 40.6893017, -73.9302308 40.6893124, -73.9274954 40.6896236, -73.9274079 40.6896336, -73.9273148 40.6896443, -73.9242212 40.6900003, -73.9241282 40.690011, -73.9240333 40.6900225, -73.9233974 40.6901085, -73.9233851 40.6901499, -73.9233492 40.6902342)"
Green Street,849.4860000000001,"LINESTRING (-73.9598151 40.7332729, -73.9597306 40.7332848, -73.958277 40.7334233, -73.9581783 40.7334328, -73.9580758 40.7334423, -73.9561393 40.7336178, -73.9549583 40.7337321, -73.9548439 40.7337436, -73.9547203 40.733755, -73.9524212 40.733976, -73.9523243 40.7339848, -73.9521783 40.7339983, -73.9520851 40.7340076, -73.9506981 40.7341397, -73.9499425 40.7342109, -73.9498955 40.7342153, -73.9498117 40.7342235)"
Gerritsen Avenue,944.533,"LINESTRING (-73.9254766 40.5931376, -73.924415 40.5921887, -73.9240636 40.5918664, -73.9233137 40.5912145, -73.9230319 40.5909655, -73.922308 40.590308, -73.92174 40.5897959, -73.9210129 40.5891404, -73.9209591 40.5890919, -73.9204576 40.5886443, -73.9201085 40.588331, -73.9198809 40.5881335, -73.919725 40.587987, -73.9187489 40.58713, -73.9184757 40.5868901, -73.9184177 40.5868392, -73.9182253 40.5866702)"
Jewel Street,641.089,"LINESTRING (-73.9457675 40.7254246, -73.9458104 40.7255001, -73.9466551 40.7269883, -73.9466812 40.7270342, -73.946715 40.727094, -73.9467567 40.7271669, -73.9476147 40.7286683, -73.9476377 40.7287085, -73.947666 40.728758, -73.9477049 40.7288258, -73.9482018 40.7296977, -73.9482253 40.729739, -73.948255 40.729791, -73.9482921 40.7298581, -73.9487028 40.7306006, -73.9487241 40.7306391, -73.94877 40.730722)"
Church Avenue,1006.6359999999997,"LINESTRING (-73.923666 40.652538, -73.9233745 40.6525138, -73.9231268 40.6524933, -73.9230164 40.6524774, -73.9228623 40.652463, -73.9226928 40.6524496, -73.9225595 40.652439, -73.922004 40.6524763, -73.921784 40.652491, -73.9207727 40.6525512, -73.920625 40.65256, -73.9204359 40.6525722, -73.9202911 40.6525956, -73.9201865 40.6526367, -73.919962 40.652789, -73.9195522 40.6530527, -73.9193585 40.6531773, -73.919185 40.653289, -73.918473 40.653745, -73.9178374 40.6541593, -73.9176795 40.6542558, -73.9174928 40.6543703, -73.9173537 40.6544644, -73.9172759 40.6545171, -73.9171012 40.6546352, -73.917041 40.654676, -73.9169767 40.6547173, -73.9164021 40.6550869, -73.916332 40.655132, -73.9162563 40.655182, -73.9155267 40.6556638, -73.9154545 40.6557115, -73.9153908 40.6557515, -73.9147846 40.6561325, -73.914659 40.656214, -73.9145283 40.6562986, -73.9138646 40.6567282, -73.91378 40.656783)"
Grattan Street,560.011,"LINESTRING (-73.933321 40.705393, -73.9332488 40.7054047, -73.9317888 40.7056416, -73.9317 40.705656, -73.9316183 40.7056692, -73.9304887 40.7058512, -73.9304286 40.7058608, -73.93031 40.70588, -73.9301927 40.7058979, -73.9285839 40.7061593, -73.9285435 40.7061658, -73.92845 40.706181, -73.9283667 40.7061946, -73.9269712 40.7064211, -73.9269161 40.70643, -73.926824 40.706445)"
Brighton 6th Street,1004.5730000000001,"LINESTRING (-73.9633091 40.5840531, -73.9633 40.584002, -73.9632936 40.5839658, -73.9632107 40.5834998, -73.963132 40.583057, -73.9631 40.5828771, -73.9630624 40.5826656, -73.9629573 40.5820741, -73.9628301 40.581449, -73.9628263 40.581352, -73.9628246 40.5812578, -73.9627579 40.5810772, -73.962719 40.580972, -73.9626548 40.5807984, -73.962634 40.5807421, -73.9625356 40.5804756, -73.9624367 40.5802081, -73.9622268 40.57964, -73.962203 40.5795754, -73.9621829 40.5795199, -73.9615346 40.5777318, -73.9614927 40.5776517, -73.9614408 40.5775527, -73.9614092 40.5774923, -73.961136 40.575803, -73.9610672 40.5753332, -73.9610473 40.5752126)"
25th Avenue,673.3209999999999,"LINESTRING (-73.990932 40.594333, -73.9898509 40.5953651, -73.988964 40.596223, -73.987517 40.5976136, -73.9873228 40.5978003, -73.9872881 40.5978336, -73.987192 40.597926, -73.9870974 40.598017, -73.98657 40.598524, -73.985986 40.599083)"
Sutton Street,555.984,"LINESTRING (-73.941043 40.727841, -73.9410316 40.7277713, -73.9407576 40.7260932, -73.9407508 40.7260518, -73.940738 40.725973, -73.9407274 40.7259091, -73.9403431 40.7235759, -73.9403352 40.7235283, -73.9403247 40.7234657, -73.9403139 40.7233987, -73.9402496 40.7229988, -73.9402419 40.7229503, -73.9402304 40.722879)"
Montrose Avenue,1009.067,"LINESTRING (-73.950406 40.706653, -73.9502928 40.7066632, -73.9499408 40.7066949, -73.9497121 40.7067155, -73.9483169 40.7068418, -73.9482068 40.7068518, -73.9480945 40.7068624, -73.9466252 40.7070012, -73.946523 40.707011, -73.9464198 40.7070211, -73.9450175 40.7071608, -73.944904 40.707169, -73.9448126 40.7071779, -73.9433095 40.7073246, -73.943202 40.707335, -73.9430964 40.707345, -73.9416069 40.7074846, -73.941518 40.707493, -73.9414379 40.7075007, -73.9399524 40.707643, -73.939838 40.707654, -73.9397334 40.7076644, -73.9387089 40.7077643, -73.9386446 40.7077706, -73.938528 40.707782)"
Linden Boulevard,1586.1370000000002,"LINESTRING (-73.9032166 40.6554666, -73.9033715 40.655429, -73.9041828 40.6553085, -73.9050979 40.6551727, -73.9061629 40.6550146, -73.9069578 40.6548966, -73.908045 40.6547356, -73.9087125 40.6546368, -73.9088927 40.654608, -73.9091588 40.6545693, -73.9097692 40.6544804, -73.9105903 40.6543614, -73.9107378 40.6543403, -73.9108456 40.6543288, -73.9121811 40.6542886, -73.912549 40.6543011, -73.9133914 40.6543307, -73.9138462 40.6543467, -73.913946 40.6543502, -73.9140626 40.6543542, -73.9140875 40.654355, -73.9147479 40.6543773, -73.915511 40.6544031, -73.9167886 40.6544494, -73.9173537 40.6544644, -73.9180582 40.6544903, -73.9193237 40.654512, -73.9202584 40.6545429, -73.9206012 40.6545543, -73.9214881 40.6545997, -73.9215966 40.6546223, -73.9216866 40.6546723, -73.9217932 40.6547511)"
Linden Boulevard,1749.65,"LINESTRING (-73.8801312 40.6632859, -73.8809581 40.6629242, -73.8813055 40.6627758, -73.8815988 40.6626504, -73.8817774 40.6625741, -73.8825767 40.6622325, -73.8829775 40.6620685, -73.8830989 40.6620094, -73.8834095 40.6618767, -73.8842113 40.6615341, -73.8850333 40.6611765, -73.8858966 40.6608009, -73.8866589 40.6604735, -73.8867703 40.6604257, -73.8874867 40.660118, -73.8882958 40.6597705, -73.8891053 40.6594228, -73.8898854 40.6590874, -73.8899293 40.6590685, -73.8906283 40.6587736, -73.8907359 40.6587277, -73.8908722 40.6586683, -73.8909867 40.6586183, -73.8911123 40.6585636, -73.891254 40.6585018, -73.8914039 40.6584364, -73.891564 40.6583665, -73.8917213 40.6582979, -73.8917411 40.6582892, -73.8923775 40.6580116, -73.8930582 40.6577147, -73.8931995 40.6576675, -73.8933689 40.6576318, -73.8935501 40.6576318, -73.8936825 40.6576449, -73.8943285 40.6577421, -73.8952187 40.657869, -73.8955282 40.6579131, -73.8958516 40.6579592, -73.8959897 40.6579744, -73.8961647 40.6579666, -73.8970858 40.6578273, -73.8980061 40.6576891, -73.8985099 40.6575969, -73.8988098 40.6575357)"
East 15th Street,1742.313,"LINESTRING (-73.9543376 40.5879767, -73.9543951 40.5882494, -73.9546836 40.5897546, -73.954751 40.5900881, -73.9551328 40.5921268, -73.955148 40.592207, -73.9551651 40.5922985, -73.9555126 40.5941632, -73.9556278 40.5947477, -73.9556361 40.5947898, -73.9556493 40.5948556, -73.9556628 40.5949278, -73.9560037 40.5967196, -73.956402 40.5988371, -73.9564758 40.5992217, -73.9568327 40.6010911, -73.9572864 40.6034848)"
East 15th Street,938.7819999999999,"LINESTRING (-73.960257 40.6192171, -73.9604714 40.6203283, -73.960486 40.6204041, -73.9605011 40.6204834, -73.9609411 40.6227968, -73.9613799 40.6251053, -73.9613949 40.6251852, -73.9614117 40.6252743, -73.961843 40.6275735)"
Brighton 11th Street,575.664,"LINESTRING (-73.9561518 40.5827108, -73.9560959 40.5826165, -73.9559529 40.582409, -73.9559914 40.58236, -73.9560291 40.5823121, -73.9574812 40.5802804, -73.957523 40.580222, -73.9589256 40.5782598, -73.9589032 40.5781454)"
East 89th Street,1122.1739999999998,"LINESTRING (-73.9044158 40.6376469, -73.9046481 40.6378589, -73.904896 40.638084, -73.906615 40.6396224, -73.9066491 40.6396529, -73.906742 40.639736, -73.9068473 40.6398309, -73.908403 40.641232, -73.9087469 40.6415437, -73.909088 40.641846, -73.909435 40.642159, -73.910051 40.642709, -73.910927 40.643498, -73.911431 40.6439448, -73.9116743 40.6441604, -73.9119387 40.6443949, -73.9120432 40.6444875, -73.912124 40.6445722, -73.9122167 40.6446581, -73.9128461 40.6452414, -73.9129812 40.6453667)"
East 89th Street,787.976,"LINESTRING (-73.9207383 40.6521986, -73.9206411 40.6521805, -73.9205472 40.6521306, -73.9190024 40.6507436, -73.918907 40.65066, -73.917087 40.649027, -73.9155953 40.6476895, -73.915501 40.647605, -73.9154246 40.6475373, -73.914647 40.646849)"
East 89th Street,927.624,"LINESTRING (-73.8958169 40.6299195, -73.8958732 40.6299703, -73.8965798 40.6306072, -73.8975656 40.6314958, -73.8976365 40.6315588, -73.8977043 40.6316206, -73.8979286 40.6318219, -73.8993526 40.6331003, -73.899447 40.633185, -73.901264 40.634818, -73.901753 40.635257, -73.9021138 40.6355762, -73.902908 40.636294)"
Bay 47th Street,633.2769999999999,"LINESTRING (-73.984257 40.591568, -73.9843994 40.5914322, -73.985072 40.590791, -73.9859491 40.5899471, -73.986706 40.589219, -73.988449 40.587546, -73.9889132 40.5872921, -73.9890536 40.5872153)"
Howard Avenue,1291.906,"LINESTRING (-73.918185 40.660726, -73.9182721 40.6610592, -73.918299 40.661162, -73.918703 40.662694, -73.9186858 40.6627633, -73.9188635 40.6634471, -73.9190385 40.6641204, -73.919097 40.66423, -73.9191747 40.6646691, -73.9191909 40.6647239, -73.9192215 40.6647836, -73.9192725 40.6648811, -73.9193148 40.6649898, -73.9193335 40.6650641, -73.9193426 40.6651348, -73.9193462 40.6652611, -73.9193556 40.6653689, -73.9193704 40.6655154, -73.9194008 40.6657832, -73.9193706 40.6659022, -73.9193657 40.6659684, -73.9193724 40.6660254, -73.9196423 40.6670368, -73.9198443 40.667794, -73.919954 40.6682053, -73.9199877 40.6683029, -73.920014 40.6683783, -73.9200313 40.6684534, -73.9200332 40.6684615, -73.9199613 40.6691345, -73.9199343 40.6694309, -73.9199236 40.6695683, -73.920085 40.66937, -73.9201059 40.6691527, -73.9201296 40.6688848, -73.9201684 40.6684607, -73.920155 40.6683546, -73.9201296 40.6682504, -73.9201023 40.6681389, -73.9198074 40.6670122)"
Howard Avenue,1333.9180000000001,"LINESTRING (-73.919219 40.676886, -73.9192125 40.6769578, -73.919127 40.6779077, -73.919121 40.677975, -73.9191145 40.6780483, -73.9190647 40.6786142, -73.9190741 40.6786341, -73.9191197 40.6787307, -73.919178 40.67881, -73.9191813 40.6788257, -73.9192701 40.6792475, -73.919286 40.679323, -73.9192995 40.6793914, -73.919416 40.679984, -73.91943 40.680055, -73.9194427 40.6801195, -73.9195592 40.6807126, -73.919574 40.680788, -73.9195876 40.6808563, -73.919706 40.6814491, -73.91972 40.681519, -73.9198517 40.6821812, -73.919866 40.682254, -73.9198783 40.6823183, -73.9199923 40.6829116, -73.9200066 40.6829859, -73.9200197 40.6830503, -73.9201571 40.6837243, -73.9202894 40.6843789, -73.9203052 40.684459, -73.9203172 40.6845178, -73.9203729 40.6848047, -73.9204348 40.6851113, -73.9204493 40.6851837, -73.9204631 40.6852512, -73.9205772 40.6858429, -73.9205951 40.6859189, -73.9206083 40.6859839, -73.9206684 40.6862888, -73.9207169 40.6865335, -73.9207258 40.6865783, -73.92074 40.68665, -73.9207536 40.6867177, -73.9208726 40.6873102, -73.9208875 40.6873846, -73.9209003 40.687449, -73.921018 40.6880443, -73.921032 40.688115, -73.9210443 40.6881803, -73.9211448 40.6887128, -73.9211516 40.6887473)"
Herkimer Street,1710.933,"LINESTRING (-73.953206 40.679832, -73.9530891 40.6798257, -73.9496863 40.6796415, -73.949585 40.679636, -73.9494882 40.6796307, -73.9469163 40.6794905, -73.946818 40.679485, -73.9467328 40.6794807, -73.9459361 40.6794407, -73.9453753 40.6794089, -73.9441475 40.6793391, -73.9440482 40.6793335, -73.9439562 40.6793285, -73.94313 40.6792834, -73.9430941 40.6792814, -73.9413784 40.6791877, -73.9412685 40.6791817, -73.9411923 40.6791775, -73.9386168 40.6790368, -73.9385084 40.6790309, -73.9384077 40.6790254, -73.9380635 40.6790067, -73.9373082 40.6789655, -73.9366104 40.6789275, -73.9357442 40.6788803, -73.9355995 40.6788724, -73.9354927 40.6788666, -73.9348512 40.6788316, -73.9347839 40.6788279, -73.9346232 40.6788191, -73.9338945 40.6787794, -73.9331064 40.6787365, -73.9330619 40.6787341, -73.932969 40.678729)"
East 18th Street,729.797,"LINESTRING (-73.9523027 40.5925211, -73.9522866 40.5924389, -73.952233 40.5921648, -73.951894 40.5904, -73.951783 40.589812, -73.9516541 40.5891304, -73.951493 40.588279, -73.951345 40.587504, -73.9510846 40.5861038, -73.95107 40.586025)"
East 34th Street,1221.998,"LINESTRING (-73.943523 40.63063, -73.9434215 40.6296775, -73.9434187 40.6296493, -73.943409 40.62956, -73.9434021 40.6294865, -73.9433998 40.6294624, -73.9433538 40.6289731, -73.9433321 40.6287303, -73.9433505 40.6285497, -73.9431138 40.6272998, -73.943093 40.62719, -73.9426687 40.6249266, -73.9426482 40.6248167, -73.9422107 40.6224968, -73.9421957 40.6224171, -73.9421806 40.6223401, -73.9417846 40.6203182, -73.9417781 40.6202745, -73.9417677 40.6202012, -73.9417514 40.6200324, -73.9417389 40.6199344, -73.9417025 40.6198196, -73.9416203 40.619765)"
East 34th Street,1734.248,"LINESTRING (-73.9291595 40.6055313, -73.930979 40.607174, -73.9312966 40.6074583, -73.93133 40.6074882, -73.9323405 40.6083928, -73.932801 40.608805, -73.9345543 40.6103799, -73.934622 40.610442, -73.9346954 40.6105078, -73.9361804 40.6118383, -73.936438 40.612069, -73.9367122 40.6123162, -73.9382517 40.6137037, -73.9386805 40.6140863, -73.9388767 40.6142614, -73.9393438 40.6146782, -73.9393588 40.6146917, -73.940073 40.615337, -73.9407134 40.6159167, -73.9417042 40.6167963, -73.941901 40.616971, -73.941936 40.617001, -73.942031 40.617097, -73.942104 40.617197, -73.942159 40.617304, -73.942198 40.617423, -73.942212 40.617526)"
East 34th Street,1097.963,"LINESTRING (-73.946066 40.65441, -73.945905 40.652855, -73.945706 40.651006, -73.9455082 40.6491623, -73.9452977 40.6471652, -73.9452932 40.6471232, -73.9452851 40.6470472, -73.9452768 40.6469711, -73.9451167 40.6454984, -73.9451123 40.6454519, -73.9451029 40.6453721, -73.9450954 40.6453032, -73.9450268 40.6446681, -73.945016 40.644568)"
East 33rd Street,1778.9519999999998,"LINESTRING (-73.943145 40.617426, -73.943114 40.617274, -73.943058 40.617108, -73.942993 40.616969, -73.942892 40.616806, -73.942795 40.616681, -73.942752 40.616634, -73.940788 40.614872, -73.94006 40.6142156, -73.9395911 40.6137973, -73.9389679 40.6132412, -73.937152 40.611607, -73.9368975 40.6113788, -73.93541 40.6100448, -73.935331 40.609974, -73.935272 40.609921, -73.9350092 40.6096853, -73.9346017 40.6093197, -73.933513 40.608343, -73.9319978 40.606986, -73.931697 40.606714, -73.9298693 40.6050722)"
Plumb 1st Street,597.298,"LINESTRING (-73.9328543 40.5997641, -73.9329306 40.5996134, -73.932576 40.597719, -73.9323911 40.596868, -73.9321755 40.5955914, -73.9320638 40.5954789, -73.9312047 40.5947127)"
21st Avenue,1278.611,"LINESTRING (-73.991358 40.607794, -73.991941 40.607236, -73.992521 40.606675, -73.993104 40.606116, -73.993685 40.605556, -73.994265 40.604996, -73.994847 40.604437, -73.995429 40.603877, -73.996055 40.603275, -73.997824 40.601578, -73.9993755 40.6000817, -73.999455 40.600005, -73.9995228 40.5999396, -74.0006695 40.5988321, -74.000738 40.598766)"
68th Street,890.059,"LINESTRING (-74.0167108 40.6323349, -74.018245 40.633034, -74.019263 40.633494, -74.020722 40.634169, -74.0229954 40.6352085, -74.023235 40.635318, -74.025746 40.636465)"
68th Street,901.704,"LINESTRING (-74.025666 40.636667, -74.0260293 40.6367775, -74.027353 40.63718, -74.0277427 40.6372969, -74.028279 40.637468, -74.0292047 40.6377546, -74.030165 40.638052, -74.030891 40.638279, -74.0312588 40.6383932, -74.031609 40.638502, -74.0319661 40.6386127, -74.0322994 40.6387161, -74.0335076 40.6390975, -74.0343718 40.6393656, -74.0355552 40.6397399)"
68th Street,628.143,"LINESTRING (-74.009919 40.628252, -74.011428 40.629162, -74.012122 40.629583, -74.0137199 40.6305471, -74.0142167 40.6308469, -74.014323 40.630911, -74.0147124 40.6311443, -74.0156259 40.6316918, -74.015748 40.631765)"
68th Street,1641.0900000000001,"LINESTRING (-73.9833315 40.6120271, -73.9833314 40.6121897, -73.98545 40.61347, -73.987651 40.6148, -73.9894604 40.6158939, -73.989851 40.61613, -73.9919417 40.6173961, -73.9941494 40.6187259, -73.994254 40.618789, -73.9966186 40.6202193, -73.996709 40.620274, -73.9967999 40.6203273, -73.9982869 40.6212367, -73.9983823 40.6212698)"
Shore Parkway North,1224.296,"LINESTRING (-73.988201 40.5850439, -73.9885728 40.5851924, -73.98909 40.585461, -73.989838 40.585951, -73.990156 40.5861997, -73.9904992 40.5864971, -73.9907144 40.5867296, -73.9908035 40.5868259, -73.9910172 40.5870898, -73.991078 40.587165, -73.9911198 40.5872297, -73.9912317 40.5874031, -73.9913571 40.5875973, -73.9914251 40.5877026, -73.991488 40.5878, -73.9915505 40.5879128, -73.9917078 40.5881966, -73.991866 40.588482, -73.992558 40.589922, -73.992986 40.590631, -73.993465 40.591271, -73.994004 40.59192, -73.994588 40.592548, -73.9952455 40.5931847, -73.996194 40.593992)"
Tilden Avenue,1061.366,"LINESTRING (-73.9329137 40.6480018, -73.9328119 40.6480081, -73.931938 40.648063, -73.931005 40.648118, -73.929999 40.648181, -73.928994 40.648244, -73.928061 40.648301, -73.92709 40.648361, -73.92612 40.64842, -73.925186 40.648479, -73.9244948 40.6485233, -73.9244226 40.6485279, -73.924249 40.648539, -73.9240976 40.6485481, -73.9240175 40.6485529, -73.923249 40.648599, -73.922312 40.648658, -73.921382 40.648717, -73.9205292 40.6487695, -73.920375 40.648779)"
Voorhies Avenue,1898.8619999999996,"LINESTRING (-73.9529932 40.5858158, -73.9529082 40.5858247, -73.9525821 40.5858616, -73.9519846 40.5859235, -73.9519018 40.5859327, -73.9517964 40.5859444, -73.9511904 40.5860116, -73.95107 40.586025, -73.9509894 40.5860338, -73.950103 40.58613, -73.949647 40.5861811, -73.9494241 40.5862061, -73.9490772 40.586245, -73.9489269 40.5862618, -73.9487833 40.5862774, -73.947888 40.586375, -73.94696 40.586477, -73.946427 40.586537, -73.945918 40.586592, -73.945107 40.586682, -73.944147 40.586786, -73.9437573 40.5868281, -73.943185 40.58689, -73.942257 40.586993, -73.941331 40.587095, -73.940405 40.587196, -73.9394496 40.5873013, -73.9393002 40.587316, -73.9390722 40.5873428, -73.938411 40.587416, -73.937483 40.587518, -73.937021 40.5875683, -73.936555 40.587619, -73.9361188 40.5876676, -73.93563 40.587722, -73.934668 40.587827, -73.933705 40.587931, -73.933239 40.5879845, -73.9328244 40.5880289, -73.9317839 40.5881429, -73.9309366 40.5882331, -73.9308186 40.5882457, -73.930737 40.5882544)"
Cropsey Avenue,1902.7879999999998,"LINESTRING (-74.0166656 40.6075023, -74.0162835 40.6072628, -74.016236 40.607233, -74.0162014 40.6072146, -74.015499 40.606842, -74.014703 40.6064342, -74.01391 40.606016, -74.013156 40.605622, -74.0127924 40.6054333, -74.0124705 40.6052664, -74.0123729 40.6052158, -74.0122915 40.6051731, -74.0118965 40.604966, -74.0115 40.60476, -74.0111651 40.6045824, -74.01074 40.604357, -74.010647 40.604312, -74.00978 40.603861, -74.008995 40.60345, -74.008244 40.603056, -74.0078423 40.6028457, -74.0075525 40.6027018, -74.007463 40.6026542, -74.0073757 40.6026099, -74.0071199 40.6024679, -74.006781 40.602291, -74.005924 40.60184, -74.00514 40.601432, -74.004354 40.601022, -74.003602 40.600628, -74.00283 40.600204, -74.0025142 40.5999877, -74.002122 40.599719, -74.0014917 40.5992782, -74.00145 40.599249, -74.0008235 40.598824, -74.000738 40.598766, -74.0006696 40.5987193, -74.0001323 40.5983523, -74.0001042 40.5983338, -74.0000875 40.5983232, -74.0000444 40.5982963, -73.999961 40.5982402, -73.9997065 40.5980687, -73.9995541 40.5979246, -73.9993953 40.5977927, -73.9991593 40.5976348, -73.9990669 40.5975869, -73.9989634 40.5975333, -73.9988136 40.597412, -73.9986557 40.5972788)"
Snyder Avenue,1158.489,"LINESTRING (-73.9445552 40.6492214, -73.9455082 40.6491623, -73.9464792 40.6491021, -73.9474672 40.6490409, -73.9484011 40.648983, -73.9493677 40.6489231, -73.9506918 40.6488658, -73.9508515 40.6488589, -73.95227 40.648795, -73.952822 40.64877, -73.9535532 40.6487405, -73.9537841 40.6487312, -73.954086 40.648719, -73.9548 40.648689, -73.955763 40.648643, -73.958256 40.648532)"
Harrison Place,559.988,"LINESTRING (-73.933512 40.706095, -73.9320433 40.7063301, -73.9319754 40.7063409, -73.931894 40.706354, -73.9318204 40.7063658, -73.9310715 40.7064855, -73.9310102 40.7064953, -73.930893 40.706514, -73.9307741 40.7065371, -73.9287953 40.7068543, -73.9287367 40.7068638, -73.928643 40.706879, -73.9285653 40.7068917, -73.9271707 40.7071205, -73.9271122 40.7071301, -73.927015 40.707146)"
