dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,timestamp_hour,hour_id
1558252800,2019-05-19 08:00:00 ,-14400,New York,40.712775,-74.005973,288.85,288.36,287.01,289.9,1019,,,72,2.06,280,,,,,1,800,Clear,sky is clear,01n,2019-05-19 08:00:00,3320
1558256400,2019-05-19 09:00:00 ,-14400,New York,40.712775,-74.005973,288.73,288.28,286.44,289.9,1019,,,74,1.5,300,,,,,20,801,Clouds,few clouds,02n,2019-05-19 09:00:00,3321
1558260000,2019-05-19 10:00:00 ,-14400,New York,40.712775,-74.005973,288.81,288.42,287.01,290.34,1019,,,76,3.09,280,,,,,90,804,Clouds,overcast clouds,04d,2019-05-19 10:00:00,3322
1558263600,2019-05-19 11:00:00 ,-14400,New York,40.712775,-74.005973,289.34,288.97,287.56,290.95,1019,,,75,2.06,270,0.2,,,,90,500,Rain,light rain,10d,2019-05-19 11:00:00,3323
1558267200,2019-05-19 12:00:00 ,-14400,New York,40.712775,-74.005973,290.14,289.83,287.56,292.06,1020,,,74,2.1,0,0.7,,,,20,500,Rain,light rain,10d,2019-05-19 12:00:00,3324
1558270800,2019-05-19 13:00:00 ,-14400,New York,40.712775,-74.005973,291.03,290.78,288.68,292.79,1019,,,73,2.06,280,0.19,,,,90,500,Rain,light rain,10d,2019-05-19 13:00:00,3325
1558274400,2019-05-19 14:00:00 ,-14400,New York,40.712775,-74.005973,293.07,293.0,291.48,294.43,1019,,,72,2.6,250,0.25,,,,40,521,Rain,shower rain,09d,2019-05-19 14:00:00,3326
1558278000,2019-05-19 15:00:00 ,-14400,New York,40.712775,-74.005973,294.45,294.31,291.48,296.6,1019,,,64,3.09,170,,,,,90,804,Clouds,overcast clouds,04d,2019-05-19 15:00:00,3327
1558281600,2019-05-19 16:00:00 ,-14400,New York,40.712775,-74.005973,295.7,295.6,292.02,299.23,1018,,,61,2.1,0,0.2,,,,40,500,Rain,light rain,10d,2019-05-19 16:00:00,3328
1558285200,2019-05-19 17:00:00 ,-14400,New York,40.712775,-74.005973,296.58,296.6,293.13,300.49,1018,,,62,2.57,140,,,,,1,800,Clear,sky is clear,01d,2019-05-19 17:00:00,3329
1558288800,2019-05-19 18:00:00 ,-14400,New York,40.712775,-74.005973,296.4,296.5,293.13,301.05,1018,,,66,3.09,140,,,,,1,800,Clear,sky is clear,01d,2019-05-19 18:00:00,3330
1558292400,2019-05-19 19:00:00 ,-14400,New York,40.712775,-74.005973,297.31,297.5,293.13,301.6,1017,,,66,3.6,140,,,,,1,800,Clear,sky is clear,01d,2019-05-19 19:00:00,3331
1558296000,2019-05-19 20:00:00 ,-14400,New York,40.712775,-74.005973,297.89,298.14,293.69,300.98,1015,,,66,2.57,130,,,,,1,800,Clear,sky is clear,01d,2019-05-19 20:00:00,3332
1558299600,2019-05-19 21:00:00 ,-14400,New York,40.712775,-74.005973,298.25,298.57,293.69,301.6,1015,,,67,3.6,170,,,,,1,800,Clear,sky is clear,01d,2019-05-19 21:00:00,3333
1558303200,2019-05-19 22:00:00 ,-14400,New York,40.712775,-74.005973,297.37,297.65,292.01,301.6,1014,,,69,2.1,190,,,,,1,800,Clear,sky is clear,01d,2019-05-19 22:00:00,3334
1558306800,2019-05-19 23:00:00 ,-14400,New York,40.712775,-74.005973,296.36,296.59,292.02,300.91,1014,,,71,2.6,200,,,,,1,800,Clear,sky is clear,01d,2019-05-19 23:00:00,3335
1558310400,2019-05-20 00:00:00 ,-14400,New York,40.712775,-74.005973,295.21,295.48,290.91,298.83,1013,,,77,0.0,0,,,,,1,800,Clear,sky is clear,01d,2019-05-20 00:00:00,3336
1558314000,2019-05-20 01:00:00 ,-14400,New York,40.712775,-74.005973,294.66,294.98,290.91,297.62,1014,,,81,1.5,0,,,,,1,800,Clear,sky is clear,01n,2019-05-20 01:00:00,3337
1558317600,2019-05-20 02:00:00 ,-14400,New York,40.712775,-74.005973,294.47,294.72,290.34,297.07,1014,,,79,1.5,280,,,,,1,800,Clear,sky is clear,01n,2019-05-20 02:00:00,3338
1558321200,2019-05-20 03:00:00 ,-14400,New York,40.712775,-74.005973,294.04,294.27,290.78,296.84,1014,,,80,0.0,0,,,,,1,211,Thunderstorm,thunderstorm,11n,2019-05-20 03:00:00,3339
1558324800,2019-05-20 04:00:00 ,-14400,New York,40.712775,-74.005973,294.09,294.46,292.13,295.78,1014,,,85,1.5,240,0.55,,,,90,200,Thunderstorm,thunderstorm with light rain,11n,2019-05-20 04:00:00,3340
1558328400,2019-05-20 05:00:00 ,-14400,New York,40.712775,-74.005973,293.89,294.27,291.88,295.45,1013,,,86,0.0,0,0.58,,,,75,500,Rain,light rain,10n,2019-05-20 05:00:00,3341
1558332000,2019-05-20 06:00:00 ,-14400,New York,40.712775,-74.005973,294.16,294.51,291.98,295.34,1014,,,84,0.0,0,0.25,,,,75,500,Rain,light rain,10n,2019-05-20 06:00:00,3342
1558335600,2019-05-20 07:00:00 ,-14400,New York,40.712775,-74.005973,293.76,294.12,291.78,294.9,1013,,,86,0.0,0,,,,,75,211,Thunderstorm,thunderstorm,11n,2019-05-20 07:00:00,3343
1558339200,2019-05-20 08:00:00 ,-14400,New York,40.712775,-74.005973,293.24,293.55,290.37,294.9,1012,,,86,0.0,0,,,,,20,701,Mist,mist,50n,2019-05-20 08:00:00,3344
1558342800,2019-05-20 09:00:00 ,-14400,New York,40.712775,-74.005973,292.92,293.17,290.18,294.29,1011,,,85,0.0,0,,,,,1,701,Mist,mist,50n,2019-05-20 09:00:00,3345
1558346400,2019-05-20 10:00:00 ,-14400,New York,40.712775,-74.005973,292.58,292.77,289.78,294.23,1011,,,84,2.6,310,,,,,1,701,Mist,mist,50d,2019-05-20 10:00:00,3346
1558350000,2019-05-20 11:00:00 ,-14400,New York,40.712775,-74.005973,293.24,293.45,291.68,294.48,1011,,,82,1.5,220,,,,,20,801,Clouds,few clouds,02d,2019-05-20 11:00:00,3347
1558353600,2019-05-20 12:00:00 ,-14400,New York,40.712775,-74.005973,294.22,294.47,291.45,296.38,1011,,,80,2.6,0,0.5,,,,1,500,Rain,light rain,10d,2019-05-20 12:00:00,3348
1558357200,2019-05-20 13:00:00 ,-14400,New York,40.712775,-74.005973,296.63,296.94,294.43,299.32,1011,,,73,6.2,270,,,,,75,803,Clouds,broken clouds,04d,2019-05-20 13:00:00,3349
1558360800,2019-05-20 14:00:00 ,-14400,New York,40.712775,-74.005973,298.15,298.48,295.68,300.9,1011,,,68,4.6,260,,,,,40,802,Clouds,scattered clouds,03d,2019-05-20 14:00:00,3350
1558364400,2019-05-20 15:00:00 ,-14400,New York,40.712775,-74.005973,300.09,300.95,297.67,302.1,1010,,,57,7.2,270,,,,,1,800,Clear,sky is clear,01d,2019-05-20 15:00:00,3351
1558368000,2019-05-20 16:00:00 ,-14400,New York,40.712775,-74.005973,300.91,301.59,298.68,303.27,1010,,,53,8.2,270,,,,,1,800,Clear,sky is clear,01d,2019-05-20 16:00:00,3352
1558371600,2019-05-20 17:00:00 ,-14400,New York,40.712775,-74.005973,302.08,302.72,300.34,303.83,1009,,,50,7.7,260,,,,,20,801,Clouds,few clouds,02d,2019-05-20 17:00:00,3353
1558375200,2019-05-20 18:00:00 ,-14400,New York,40.712775,-74.005973,302.4,302.65,300.34,304.45,1009,,,46,7.7,270,,,,,75,803,Clouds,broken clouds,04d,2019-05-20 18:00:00,3354
1558378800,2019-05-20 19:00:00 ,-14400,New York,40.712775,-74.005973,302.2,302.3,298.58,306.12,1008,,,45,6.2,260,,,,,20,801,Clouds,few clouds,02d,2019-05-20 19:00:00,3355
1558382400,2019-05-20 20:00:00 ,-14400,New York,40.712775,-74.005973,302.89,302.65,299.98,305.56,1007,,,41,7.7,270,,,,,20,801,Clouds,few clouds,02d,2019-05-20 20:00:00,3356
1558386000,2019-05-20 21:00:00 ,-14400,New York,40.712775,-74.005973,302.64,302.37,298.88,305.01,1006,,,41,7.7,250,,,,,75,803,Clouds,broken clouds,04d,2019-05-20 21:00:00,3357
1558389600,2019-05-20 22:00:00 ,-14400,New York,40.712775,-74.005973,302.63,302.47,298.68,304.38,1006,,,42,9.3,270,,,,,40,802,Clouds,scattered clouds,03d,2019-05-20 22:00:00,3358
1558393200,2019-05-20 23:00:00 ,-14400,New York,40.712775,-74.005973,301.54,301.76,296.68,303.27,1006,,,47,6.7,270,,,,,75,803,Clouds,broken clouds,04d,2019-05-20 23:00:00,3359
1558396800,2019-05-21 00:00:00 ,-14400,New York,40.712775,-74.005973,300.82,301.01,298.69,302.56,1007,,,47,4.6,260,,,,,1,800,Clear,sky is clear,01d,2019-05-21 00:00:00,3360
1558400400,2019-05-21 01:00:00 ,-14400,New York,40.712775,-74.005973,299.77,299.77,298.13,301.12,1007,,,37,3.6,280,,,,,1,800,Clear,sky is clear,01n,2019-05-21 01:00:00,3361
1558404000,2019-05-21 02:00:00 ,-14400,New York,40.712775,-74.005973,298.33,297.87,296.68,300.34,1007,,,37,5.1,270,,,,,1,800,Clear,sky is clear,01n,2019-05-21 02:00:00,3362
1558407600,2019-05-21 03:00:00 ,-14400,New York,40.712775,-74.005973,297.69,297.22,296.46,299.24,1008,,,39,4.6,270,,,,,1,800,Clear,sky is clear,01n,2019-05-21 03:00:00,3363
1558411200,2019-05-21 04:00:00 ,-14400,New York,40.712775,-74.005973,294.83,294.49,292.98,295.9,1010,,,55,2.1,0,,,,,1,800,Clear,sky is clear,01n,2019-05-21 04:00:00,3364
1558414800,2019-05-21 05:00:00 ,-14400,New York,40.712775,-74.005973,293.13,292.62,291.53,294.13,1010,,,55,0.0,0,,,,,1,800,Clear,sky is clear,01n,2019-05-21 05:00:00,3365
1558418400,2019-05-21 06:00:00 ,-14400,New York,40.712775,-74.005973,291.93,291.35,290.58,292.68,1010,,,57,0.0,0,,,,,1,800,Clear,sky is clear,01n,2019-05-21 06:00:00,3366
1558422000,2019-05-21 07:00:00 ,-14400,New York,40.712775,-74.005973,291.02,290.32,289.8,291.68,1011,,,56,1.5,0,,,,,1,800,Clear,sky is clear,01n,2019-05-21 07:00:00,3367
1558425600,2019-05-21 08:00:00 ,-14400,New York,40.712775,-74.005973,289.92,289.04,288.69,290.48,1011,,,53,2.1,0,,,,,1,800,Clear,sky is clear,01n,2019-05-21 08:00:00,3368
1558429200,2019-05-21 09:00:00 ,-14400,New York,40.712775,-74.005973,289.18,288.25,288.13,289.88,1012,,,54,2.1,0,,,,,40,802,Clouds,scattered clouds,03n,2019-05-21 09:00:00,3369
1558432800,2019-05-21 10:00:00 ,-14400,New York,40.712775,-74.005973,288.54,287.52,287.64,289.13,1012,,,53,2.6,0,,,,,20,801,Clouds,few clouds,02d,2019-05-21 10:00:00,3370
1558436400,2019-05-21 11:00:00 ,-14400,New York,40.712775,-74.005973,288.19,287.19,286.69,289.13,1013,,,55,2.6,0,,,,,90,804,Clouds,overcast clouds,04d,2019-05-21 11:00:00,3371
1558440000,2019-05-21 12:00:00 ,-14400,New York,40.712775,-74.005973,287.65,286.49,286.65,288.81,1014,,,51,2.6,0,,,,,75,803,Clouds,broken clouds,04d,2019-05-21 12:00:00,3372
1558443600,2019-05-21 13:00:00 ,-14400,New York,40.712775,-74.005973,287.53,286.3,286.28,289.36,1014,,,49,4.6,260,,,,,1,800,Clear,sky is clear,01d,2019-05-21 13:00:00,3373
1558447200,2019-05-21 14:00:00 ,-14400,New York,40.712775,-74.005973,288.52,287.31,286.45,290.33,1015,,,46,3.6,270,,,,,1,800,Clear,sky is clear,01d,2019-05-21 14:00:00,3374
1558450800,2019-05-21 15:00:00 ,-14400,New York,40.712775,-74.005973,289.95,288.76,288.28,291.43,1015,,,41,3.1,0,,,,,1,800,Clear,sky is clear,01d,2019-05-21 15:00:00,3375
1558454400,2019-05-21 16:00:00 ,-14400,New York,40.712775,-74.005973,291.06,289.92,289.23,292.56,1015,,,39,2.1,0,,,,,1,800,Clear,sky is clear,01d,2019-05-21 16:00:00,3376
1558458000,2019-05-21 17:00:00 ,-14400,New York,40.712775,-74.005973,292.24,291.14,290.48,294.07,1014,,,36,2.6,0,,,,,1,800,Clear,sky is clear,01d,2019-05-21 17:00:00,3377
1558461600,2019-05-21 18:00:00 ,-14400,New York,40.712775,-74.005973,293.42,292.42,291.45,294.79,1014,,,35,7.2,260,0.2,,,,1,500,Rain,light rain,10d,2019-05-21 18:00:00,3378
1558465200,2019-05-21 19:00:00 ,-14400,New York,40.712775,-74.005973,294.77,293.82,292.56,296.46,1013,,,32,2.1,0,0.2,,,,1,500,Rain,light rain,10d,2019-05-21 19:00:00,3379
1558468800,2019-05-21 20:00:00 ,-14400,New York,40.712775,-74.005973,295.54,294.59,293.68,297.57,1013,,,29,3.1,0,0.7,,,,1,500,Rain,light rain,10d,2019-05-21 20:00:00,3380
1558472400,2019-05-21 21:00:00 ,-14400,New York,40.712775,-74.005973,295.5,294.52,294.23,297.12,1014,,,28,2.1,0,,1.0,,,1,500,Rain,light rain,10d,2019-05-21 21:00:00,3381
1558476000,2019-05-21 22:00:00 ,-14400,New York,40.712775,-74.005973,294.99,293.93,294.23,296.05,1015,,,27,0.0,0,,,,,1,800,Clear,sky is clear,01d,2019-05-21 22:00:00,3382
1558479600,2019-05-21 23:00:00 ,-14400,New York,40.712775,-74.005973,294.41,293.32,293.13,295.34,1015,,,28,2.1,0,,,,,1,800,Clear,sky is clear,01d,2019-05-21 23:00:00,3383
1558483200,2019-05-22 00:00:00 ,-14400,New York,40.712775,-74.005973,293.48,292.33,291.69,294.23,1017,,,29,1.5,0,,,,,1,800,Clear,sky is clear,01d,2019-05-22 00:00:00,3384
1558486800,2019-05-22 01:00:00 ,-14400,New York,40.712775,-74.005973,291.57,290.38,290.42,292.56,1018,,,35,2.1,0,,,,,1,800,Clear,sky is clear,01n,2019-05-22 01:00:00,3385
1558490400,2019-05-22 02:00:00 ,-14400,New York,40.712775,-74.005973,290.81,289.62,289.12,291.45,1019,,,38,2.1,0,,,,,1,800,Clear,sky is clear,01n,2019-05-22 02:00:00,3386
1558494000,2019-05-22 03:00:00 ,-14400,New York,40.712775,-74.005973,290.07,288.84,288.36,290.9,1020,,,39,1.5,0,,,,,1,800,Clear,sky is clear,01n,2019-05-22 03:00:00,3387
1558497600,2019-05-22 04:00:00 ,-14400,New York,40.712775,-74.005973,289.44,288.17,287.57,290.34,1020,,,40,0.0,0,,,,,1,800,Clear,sky is clear,01n,2019-05-22 04:00:00,3388
1558501200,2019-05-22 05:00:00 ,-14400,New York,40.712775,-74.005973,288.86,287.61,287.02,289.79,1021,,,43,2.1,0,,,,,1,800,Clear,sky is clear,01n,2019-05-22 05:00:00,3389
1558504800,2019-05-22 06:00:00 ,-14400,New York,40.712775,-74.005973,288.36,287.11,286.12,289.38,1021,,,45,2.1,190,,,,,1,800,Clear,sky is clear,01n,2019-05-22 06:00:00,3390
1558508400,2019-05-22 07:00:00 ,-14400,New York,40.712775,-74.005973,287.8,286.55,285.58,288.78,1021,,,47,1.5,100,,,,,1,800,Clear,sky is clear,01n,2019-05-22 07:00:00,3391
1558512000,2019-05-22 08:00:00 ,-14400,New York,40.712775,-74.005973,287.0,285.75,284.8,288.18,1021,,,50,2.6,260,,,,,1,800,Clear,sky is clear,01n,2019-05-22 08:00:00,3392
1558515600,2019-05-22 09:00:00 ,-14400,New York,40.712775,-74.005973,286.61,285.34,283.77,287.56,1022,,,51,2.6,250,,,,,1,800,Clear,sky is clear,01n,2019-05-22 09:00:00,3393
1558519200,2019-05-22 10:00:00 ,-14400,New York,40.712775,-74.005973,286.36,285.12,283.24,287.56,1023,,,53,2.1,0,0.5,,,,1,500,Rain,light rain,10d,2019-05-22 10:00:00,3394
1558522800,2019-05-22 11:00:00 ,-14400,New York,40.712775,-74.005973,287.17,285.96,285.43,288.68,1023,,,51,4.1,250,,,,,1,800,Clear,sky is clear,01d,2019-05-22 11:00:00,3395
1558526400,2019-05-22 12:00:00 ,-14400,New York,40.712775,-74.005973,288.45,287.26,287.12,290.18,1024,,,47,3.1,260,,,,,1,800,Clear,sky is clear,01d,2019-05-22 12:00:00,3396
1558530000,2019-05-22 13:00:00 ,-14400,New York,40.712775,-74.005973,290.15,288.95,288.68,292.4,1024,,,40,2.6,240,,,,,1,800,Clear,sky is clear,01d,2019-05-22 13:00:00,3397
1558533600,2019-05-22 14:00:00 ,-14400,New York,40.712775,-74.005973,291.87,290.74,289.8,293.51,1024,,,36,2.1,180,,,,,1,800,Clear,sky is clear,01d,2019-05-22 14:00:00,3398
1558537200,2019-05-22 15:00:00 ,-14400,New York,40.712775,-74.005973,293.0,291.9,291.08,294.62,1025,,,33,2.1,0,,,,,1,800,Clear,sky is clear,01d,2019-05-22 15:00:00,3399
1558540800,2019-05-22 16:00:00 ,-14400,New York,40.712775,-74.005973,294.0,292.92,291.78,296.09,1025,,,30,3.6,250,,,,,1,800,Clear,sky is clear,01d,2019-05-22 16:00:00,3400
1558544400,2019-05-22 17:00:00 ,-14400,New York,40.712775,-74.005973,295.04,294.04,292.56,296.84,1024,,,29,3.6,260,,,,,1,800,Clear,sky is clear,01d,2019-05-22 17:00:00,3401
1558548000,2019-05-22 18:00:00 ,-14400,New York,40.712775,-74.005973,295.28,294.25,293.12,297.75,1024,,,27,2.6,230,,,,,1,800,Clear,sky is clear,01d,2019-05-22 18:00:00,3402
1558551600,2019-05-22 19:00:00 ,-14400,New York,40.712775,-74.005973,296.06,295.09,294.08,298.31,1024,,,26,2.6,250,,,,,1,800,Clear,sky is clear,01d,2019-05-22 19:00:00,3403
1558555200,2019-05-22 20:00:00 ,-14400,New York,40.712775,-74.005973,296.33,295.38,294.23,298.76,1024,,,26,3.1,230,,,,,1,800,Clear,sky is clear,01d,2019-05-22 20:00:00,3404
1558558800,2019-05-22 21:00:00 ,-14400,New York,40.712775,-74.005973,297.06,296.16,294.23,298.9,1024,,,25,3.1,250,,,,,1,800,Clear,sky is clear,01d,2019-05-22 21:00:00,3405
1558562400,2019-05-22 22:00:00 ,-14400,New York,40.712775,-74.005973,296.42,295.53,293.15,299.24,1024,,,28,3.6,220,,,,,1,800,Clear,sky is clear,01d,2019-05-22 22:00:00,3406
1558566000,2019-05-22 23:00:00 ,-14400,New York,40.712775,-74.005973,295.72,294.82,292.59,297.54,1024,,,30,2.57,260,,,,,1,800,Clear,sky is clear,01d,2019-05-22 23:00:00,3407
1558569600,2019-05-23 00:00:00 ,-14400,New York,40.712775,-74.005973,293.82,292.96,291.45,295.96,1023,,,39,1.54,0,,,,,1,800,Clear,sky is clear,01d,2019-05-23 00:00:00,3408
1558573200,2019-05-23 01:00:00 ,-14400,New York,40.712775,-74.005973,292.9,292.03,291.28,294.85,1024,,,42,2.6,240,,,,,1,800,Clear,sky is clear,01n,2019-05-23 01:00:00,3409
1558576800,2019-05-23 02:00:00 ,-14400,New York,40.712775,-74.005973,292.48,291.62,289.79,294.31,1024,,,44,2.1,250,,,,,1,800,Clear,sky is clear,01n,2019-05-23 02:00:00,3410
1558580400,2019-05-23 03:00:00 ,-14400,New York,40.712775,-74.005973,291.93,291.09,289.24,294.12,1024,,,47,2.6,280,,,,,1,800,Clear,sky is clear,01n,2019-05-23 03:00:00,3411
1558584000,2019-05-23 04:00:00 ,-14400,New York,40.712775,-74.005973,291.67,290.83,289.24,293.23,1024,,,48,2.6,260,,,,,40,802,Clouds,scattered clouds,03n,2019-05-23 04:00:00,3412
1558587600,2019-05-23 05:00:00 ,-14400,New York,40.712775,-74.005973,291.28,290.45,289.79,292.67,1024,,,50,3.1,240,,,,,75,803,Clouds,broken clouds,04n,2019-05-23 05:00:00,3413
1558591200,2019-05-23 06:00:00 ,-14400,New York,40.712775,-74.005973,291.03,290.21,289.24,292.62,1023,,,51,2.6,270,,,,,1,800,Clear,sky is clear,01n,2019-05-23 06:00:00,3414
1558594800,2019-05-23 07:00:00 ,-14400,New York,40.712775,-74.005973,290.5,289.67,288.13,292.12,1023,,,53,2.1,260,,,,,1,800,Clear,sky is clear,01n,2019-05-23 07:00:00,3415
1558598400,2019-05-23 08:00:00 ,-14400,New York,40.712775,-74.005973,290.39,289.61,288.13,292.12,1023,,,55,0.0,0,,,,,75,803,Clouds,broken clouds,04n,2019-05-23 08:00:00,3416
1558602000,2019-05-23 09:00:00 ,-14400,New York,40.712775,-74.005973,290.28,289.56,288.13,292.04,1024,,,58,2.6,260,,,,,90,500,Rain,light rain,10n,2019-05-23 09:00:00,3417
1558605600,2019-05-23 10:00:00 ,-14400,New York,40.712775,-74.005973,288.72,288.32,286.69,289.91,1024,,,76,1.5,240,1.08,,,,90,501,Rain,moderate rain,10d,2019-05-23 10:00:00,3418
1558609200,2019-05-23 11:00:00 ,-14400,New York,40.712775,-74.005973,287.64,287.31,286.46,288.79,1025,,,83,3.1,230,1.45,,,,90,501,Rain,moderate rain,10d,2019-05-23 11:00:00,3419
1558612800,2019-05-23 12:00:00 ,-14400,New York,40.712775,-74.005973,286.86,286.48,285.91,287.67,1023,,,84,4.1,260,2.66,,,,90,501,Rain,moderate rain,10d,2019-05-23 12:00:00,3420
1558616400,2019-05-23 13:00:00 ,-14400,New York,40.712775,-74.005973,287.17,286.82,285.91,288.34,1024,,,84,0.0,0,1.11,,,,90,501,Rain,moderate rain,10d,2019-05-23 13:00:00,3421
1558620000,2019-05-23 14:00:00 ,-14400,New York,40.712775,-74.005973,289.09,288.67,287.34,290.9,1023,,,74,2.6,0,0.2,,,,75,500,Rain,light rain,10d,2019-05-23 14:00:00,3422
1558623600,2019-05-23 15:00:00 ,-14400,New York,40.712775,-74.005973,289.86,289.28,289.08,291.44,1022,,,65,2.6,0,0.76,0.55,,,90,500,Rain,light rain,10d,2019-05-23 15:00:00,3423
1558627200,2019-05-23 16:00:00 ,-14400,New York,40.712775,-74.005973,291.04,290.45,289.23,293.27,1021,,,60,4.1,240,,,,,20,500,Rain,light rain,10d,2019-05-23 16:00:00,3424
1558630800,2019-05-23 17:00:00 ,-14400,New York,40.712775,-74.005973,292.74,292.3,290.48,294.24,1020,,,59,2.6,250,,,,,20,801,Clouds,few clouds,02d,2019-05-23 17:00:00,3425
1558634400,2019-05-23 18:00:00 ,-14400,New York,40.712775,-74.005973,294.57,294.28,291.88,297.23,1018,,,58,5.1,210,0.1,,,,1,500,Rain,light rain,10d,2019-05-23 18:00:00,3426
1558638000,2019-05-23 19:00:00 ,-14400,New York,40.712775,-74.005973,295.41,295.23,293.48,297.2,1017,,,59,4.1,210,0.25,,,,40,500,Rain,light rain,10d,2019-05-23 19:00:00,3427
1558641600,2019-05-23 20:00:00 ,-14400,New York,40.712775,-74.005973,294.67,294.63,291.88,296.12,1017,,,67,3.1,270,0.48,,,,75,200,Thunderstorm,thunderstorm with light rain,11d,2019-05-23 20:00:00,3428
1558645200,2019-05-23 21:00:00 ,-14400,New York,40.712775,-74.005973,293.01,293.22,291.44,295.56,1016,,,83,1.5,200,4.83,5.1,,,40,502,Rain,heavy intensity rain,10d,2019-05-23 21:00:00,3429
1558648800,2019-05-23 22:00:00 ,-14400,New York,40.712775,-74.005973,292.76,292.94,290.98,294.29,1014,,,83,3.1,230,,,,,1,800,Clear,sky is clear,01d,2019-05-23 22:00:00,3430
1558652400,2019-05-23 23:00:00 ,-14400,New York,40.712775,-74.005973,292.55,292.63,290.88,294.84,1014,,,80,3.1,220,0.2,,,,1,500,Rain,light rain,10d,2019-05-23 23:00:00,3431
1558656000,2019-05-24 00:00:00 ,-14400,New York,40.712775,-74.005973,292.26,292.42,290.13,294.12,1013,,,84,1.5,180,,,,,1,800,Clear,sky is clear,01d,2019-05-24 00:00:00,3432
1558659600,2019-05-24 01:00:00 ,-14400,New York,40.712775,-74.005973,291.73,291.89,289.79,293.74,1012,,,86,2.1,260,,,,,1,800,Clear,sky is clear,01n,2019-05-24 01:00:00,3433
1558663200,2019-05-24 02:00:00 ,-14400,New York,40.712775,-74.005973,291.82,292.01,289.78,293.74,1012,,,87,3.1,280,,,,,1,800,Clear,sky is clear,01n,2019-05-24 02:00:00,3434
1558666800,2019-05-24 03:00:00 ,-14400,New York,40.712775,-74.005973,292.57,292.89,290.34,294.34,1011,,,89,3.6,270,,,,,40,802,Clouds,scattered clouds,03n,2019-05-24 03:00:00,3435
1558670400,2019-05-24 04:00:00 ,-14400,New York,40.712775,-74.005973,293.44,293.82,292.09,294.9,1010,,,88,5.1,270,,,,,1,800,Clear,sky is clear,01n,2019-05-24 04:00:00,3436
1558674000,2019-05-24 05:00:00 ,-14400,New York,40.712775,-74.005973,293.78,294.12,292.71,295.34,1010,,,85,6.2,270,,,,,1,800,Clear,sky is clear,01n,2019-05-24 05:00:00,3437
1558677600,2019-05-24 06:00:00 ,-14400,New York,40.712775,-74.005973,293.79,294.16,292.67,294.91,1010,,,86,2.1,0,,,,,1,800,Clear,sky is clear,01n,2019-05-24 06:00:00,3438
1558681200,2019-05-24 07:00:00 ,-14400,New York,40.712775,-74.005973,293.38,293.73,292.12,295.12,1009,,,87,3.1,260,,,,,1,800,Clear,sky is clear,01n,2019-05-24 07:00:00,3439
1558684800,2019-05-24 08:00:00 ,-14400,New York,40.712775,-74.005973,293.42,293.67,291.13,295.12,1009,,,83,2.6,270,,,,,1,800,Clear,sky is clear,01n,2019-05-24 08:00:00,3440
1558688400,2019-05-24 09:00:00 ,-14400,New York,40.712775,-74.005973,292.93,292.92,292.12,294.84,1009,,,75,0.0,0,,,,,1,800,Clear,sky is clear,01n,2019-05-24 09:00:00,3441
1558692000,2019-05-24 10:00:00 ,-14400,New York,40.712775,-74.005973,292.46,292.2,291.01,293.88,1011,,,67,2.6,0,,,,,1,800,Clear,sky is clear,01d,2019-05-24 10:00:00,3442
1558695600,2019-05-24 11:00:00 ,-14400,New York,40.712775,-74.005973,292.52,292.05,291.01,293.68,1012,,,59,2.6,0,,,,,1,800,Clear,sky is clear,01d,2019-05-24 11:00:00,3443
1558699200,2019-05-24 12:00:00 ,-14400,New York,40.712775,-74.005973,292.86,292.3,292.12,294.32,1012,,,54,2.6,0,,,,,1,800,Clear,sky is clear,01d,2019-05-24 12:00:00,3444
1558702800,2019-05-24 13:00:00 ,-14400,New York,40.712775,-74.005973,293.45,292.89,292.34,295.13,1012,,,52,2.1,0,,,,,1,800,Clear,sky is clear,01d,2019-05-24 13:00:00,3445
1558706400,2019-05-24 14:00:00 ,-14400,New York,40.712775,-74.005973,294.33,293.78,292.57,295.73,1012,,,49,2.1,0,,,,,1,800,Clear,sky is clear,01d,2019-05-24 14:00:00,3446
1558710000,2019-05-24 15:00:00 ,-14400,New York,40.712775,-74.005973,294.87,294.35,293.12,296.43,1012,,,48,1.5,0,,,,,40,802,Clouds,scattered clouds,03d,2019-05-24 15:00:00,3447
1558713600,2019-05-24 16:00:00 ,-14400,New York,40.712775,-74.005973,295.61,295.14,294.23,296.84,1013,,,47,3.1,0,,,,,20,801,Clouds,few clouds,02d,2019-05-24 16:00:00,3448
1558717200,2019-05-24 17:00:00 ,-14400,New York,40.712775,-74.005973,296.11,295.66,294.79,298.13,1014,,,46,1.5,0,,,,,75,803,Clouds,broken clouds,04d,2019-05-24 17:00:00,3449
1558720800,2019-05-24 18:00:00 ,-14400,New York,40.712775,-74.005973,296.27,295.84,294.78,297.78,1014,,,46,4.1,290,,,,,75,803,Clouds,broken clouds,04d,2019-05-24 18:00:00,3450
1558724400,2019-05-24 19:00:00 ,-14400,New York,40.712775,-74.005973,296.4,295.96,294.79,298.34,1014,,,45,2.6,0,0.5,,,,75,500,Rain,light rain,10d,2019-05-24 19:00:00,3451
